case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id
C103630,U10860,JFK5,phone,account,P2,2026-02-25 12:05:23,53,339,02/25/2026 12:15,172800,0,A114
C102230,U7962,DFW2,chat,delivery_delay,P3,02/04/2026 22:06,167,361,2026-02-04 22:22:08,259200,0,A129
C101277,U10848,SEA3,chat,wrong_item,P2,2026-01-21 08:41:05,431,712,2026-01-21 09:08:09,172800,0,A122
C101554,U5774,SEA3,phone,delivery_delay,P2,25-01-2026 14:53,13333,21162,2026-01-26 00:56:20,172800,0,A100
C100294,U8532,SEA3,chat,refund,P2,2026-01-06 22:23:44,67,274,2026-01-06 22:29:41,172800,0,A158
C101904,U18238,SEA3,chat,wrong_item,P2,30-01-2026 14:07,112,660,30-01-2026 14:33,172800,0,A113
C102538,U11990,SEA3,phone,refund,P3,2026-02-09 10:07:37,363,850,2026-02-09 10:29:29,259200,0,A133
C100968,U9522,SEA3,phone,payment,P3,2026-01-16 21:02:49,251,555,01/21/2026 12:29,259200,1,A168
C103559,U18848,DFW2,chat,account,P1,2026-02-24 16:22:38,232,701,2026-02-24 16:45:54,86400,0,A119
C103657,U11492,JFK5,chat,payment,P2,2026-02-25 06:36:29,97,278,2026-02-25 06:46:00,172800,0,A133
C101302,U14358,JFK5,phone,wrong_item,P2,21-01-2026 11:50,189,671,2026-01-21 12:05:03,172800,0,A104
C101759,U15136,PHX1,phone,damaged_item,P2,01/28/2026 06:19,295,467,2026-01-28 06:36:30,172800,0,A140
C101276,U13391,JFK5,phone,damaged_item,P2,21-01-2026 19:46,569,963,01/21/2026 20:13,172800,0,A170
C103808,U10486,PHX1,email,damaged_item,P1,2026-02-27 18:44:16,262,814,2026-02-27 19:19:25,86400,0,A141
C103102,U7025,JFK5,email,refund,P1,2026-02-17 07:53:33,,1547,2026-02-17 08:56:01,86400,0,A154
C103008,U11436,PHX1,email,,P2,2026-02-16 07:43:13,,1175,16-02-2026 08:05,172800,0,A108
C100981,U5118,DFW2,email,damaged_item,P2,2026-01-16 21:47:38,232,705,2026-01-19 17:56:51,172800,1,A148
C101462,U8646,PHX1,chat,refund,P3,01/23/2026 07:07,314,574,2026-01-23 07:32:16,259200,0,A156
C100268,U9278,PHX1,email,damaged_item,P2,2026-01-05 17:35:41,970,1506,2026-01-05 18:30:37,172800,0,A138
C101260,U11736,DFW2,chat,wrong_item,P2,2026-01-20 08:54:47,163,661,2026-01-20 09:17:48,172800,0,A118
C101506,U7612,JFK5,email,damaged_item,P2,23-01-2026 11:52,283,891,2026-01-23 12:30:56,172800,0,A125
C101381,U10924,JFK5,chat,damaged_item,P3,2026-01-22 19:22:11,62,353,2026-01-22 19:33:58,259200,0,A108
C101613,U14874,JFK5,chat,payment,P2,2026-01-26 06:13:43,57,268,2026-01-26 06:21:44,172800,0,A138
C100838,U16172,PHX1,phone,refund,P1,2026-01-14 19:30:19,181,326,2026-01-14 19:41:13,86400,0,A102
C103820,U9635,SEA3,phone,delivery_delay,P2,2026-02-27,542,971,2026-02-27 22:02:54,172800,0,A102
C100517,U10629,SEA3,email,delivery_delay,P3,2026-01-09 16:09:19,709,1474,01/09/2026 16:56,259200,0,A169
C103061,U18781,SEA3,phone,payment,P1,2026-02-17 06:30:35,125,480,2026-02-17 06:47:28,86400,0,A149
C102115,U7392,SEA3,chat,wrong_item,P2,03-02-2026 10:09,104,307,2026-02-03 10:20:43,172800,0,A103
C100456,U5571,SEA3,email,refund,P2,2026-01-08 18:11:41,196,967,2026-01-08 18:41:30,172800,0,A109
C100923,U18455,JFK5,chat,damaged_item,P2,2026-01-15 10:31:12,150,416,15-01-2026 10:42,172800,0,A161
C102731,U16577,DFW2,phone,wrong_item,P1,2026-02-11 10:53:40,233,706,2026-02-11 11:25:22,86400,0,A161
C100152,U6845,SEA3,chat,damaged_item,P2,2026-01-02 15:36:38,388,675,2026-01-02 15:57:57,172800,0,A142
C100693,U18641,DFW2,email,damaged_item,P2,2026-01-12 21:44:20,124,722,2026-01-12 21:58:19,172800,0,A127
C101595,U8885,SEA3,email,damaged_item,P3,2026-01-26 11:11:32,,1072,2026-01-26 11:41:50,259200,0,A142
C103106,U11059,DFW2,chat,damaged_item,P3,2026-02-17 16:31:32,55,243,2026-02-21 14:09:10,259200,1,
C100765,U12381,JFK5,email,,P2,13-01-2026 06:09,366,752,2026-01-13 06:29:20,172800,0,A116
C101736,U5759,DFW2,phone,,P3,2026-01-27 07:06:24,304,969,2026-01-27,259200,0,A114
C100553,U14735,PHX1,callback,damaged_item,P2,2026-01-09 17:37:59,427,891,2026-01-09 18:05:46,172800,0,A100
C101726,U18323,PHX1,chat,account,P3,2026-01-27 12:32:48,105,418,27-01-2026 12:45,259200,0,A121
C100399,U16787,SEA3,phone,account,P3,2026-01-07 10:19:44,193,448,2026-01-11 20:23:24,259200,1,A115
C101163,U16120,DFW2,email,delivery_delay,P3,01/19/2026 10:34,1481,8909,2026-01-19 14:31:20,259200,0,A145
C100602,U18632,SEA3,phone,wrong_item,P2,01/10/2026 06:57,381,702,2026-01-12 12:47:23,172800,1,A156
C102741,U5023,DFW2,email,refund,P2,2026-02-11 10:45:28,220,683,2026-02-11 10:58:46,172800,0,A162
C103111,U16952,DFW2,chat,damaged_item,P2,2026-02-17 18:13:35,200,375,2026-02-20,172800,1,A128
C101300,U5132,DFW2,chat,delivery_delay,P1,2026-01-21 09:47:08,102,669,,86400,1,A111
C103680,U10600,DFW2,chat,refund,P2,2026-02-26 14:42:56,238,434,2026-02-26 14:58:49,172800,0,A123
C100134,U17029,SEA3,phone,refund,P2,2026-01-02 15:29:04,351,775,,172800,0,A144
C103584,U9947,JFK5,email,payment,P3,02/24/2026 10:26,300,647,02/24/2026 10:52,259200,0,A143
C102562,U8775,JFK5,callback,damaged_item,P3,2026-02-09 12:11:51,,525,2026-02-09 12:23:34,259200,0,A168
C101293,U10535,SEA3,phone,account,P2,01/21/2026 19:03,254,851,2026-01-21 19:22:58,172800,0,A165
C100061,U18515,PHX1,phone,account,P1,2026-01-01 15:42:25,129,622,2026-01-01 16:07:26,86400,0,A100
C101559,U8018,JFK5,email,refund,P1,2026-01-25 11:19:02,308,1413,2026-01-25 12:03:17,86400,0,A123
C102461,U7001,JFK5,chat,delivery_delay,P2,2026-02-07 07:46:24,84,295,2026-02-07,172800,0,A116
C102226,U12399,JFK5,phone,,P1,2026-02-04 06:36:02,,764,2026-02-04 07:04:00,86400,0,A164
C101287,U6854,PHX1,chat,refund,P2,2026-01-21 15:52:16,271,669,2026-01-21 16:15:28,172800,0,A161
C100288,U14257,JFK5,email,delivery_delay,P1,2026-01-05,,545,2026-01-05 21:29:46,86400,0,A128
C100430,U8666,SEA3,chat,payment,P2,01/07/2026 20:36,190,378,2026-01-07 20:48:02,172800,0,A118
C102881,U11301,PHX1,callback,refund,P3,02/13/2026 18:57,447,713,2026-02-18 22:43:31,259200,1,A106
C103398,U18881,SEA3,phone,,P2,2026-02-21 10:12:34,190,332,2026-02-21 10:21:07,172800,0,A111
C103081,U15511,PHX1,chat,damaged_item,P1,2026-02-17,183,349,2026-02-17 07:26:49,86400,0,A172
C101951,U6533,PHX1,callback,wrong_item,P2,30-01-2026 10:01,119,536,30-01-2026 10:20,172800,0,A172
C102029,U16856,DFW2,chat,delivery_delay,P3,2026-02-01 11:23:50,336,570,02/01/2026 11:38,259200,0,A152
C100844,U7325,DFW2,chat,refund,P3,2026-01-14 21:17:05,96,376,2026-01-14 21:27:56,259200,0,A104
C102103,U8078,PHX1,phone,wrong_item,P2,02/02/2026 19:26,127,508,2026-02-02,172800,0,A101
C100259,U7821,JFK5,email,delivery_delay,P3,2026-01-05 09:59:06,,1361,2026-01-05 10:46:06,259200,0,A135
C101357,U12701,DFW2,email,payment,P1,2026-01-22 09:39:06,604,1112,2026-01-22 10:12:36,86400,0,A161
C100972,U14268,SEA3,phone,wrong_item,P2,16-01-2026 06:08,62,349,16-01-2026 06:24,172800,0,A155
C101853,U7017,SEA3,phone,payment,P1,2026-01-29 10:27:54,292,491,,86400,0,A176
C101719,U13277,SEA3,chat,wrong_item,P1,2026-01-27 21:34:04,231,653,2026-01-27 21:47:46,86400,0,A166
C102023,U12984,SEA3,email,payment,P2,2026-02-01 08:50:20,248,753,02/01/2026 09:08,172800,0,A100
C101551,U7687,SEA3,chat,account,P2,2026-01-25 06:16:18,5134,21808,2026-01-25 16:57:37,172800,0,A151
C101209,U8757,SEA3,phone,delivery_delay,P3,2026-01-20 11:42:48,309,521,2026-01-20 11:53:49,259200,0,A173
C102772,U12875,SEA3,email,payment,P3,2026-02-11 17:28:41,653,1282,2026-02-11 18:06:09,259200,0,A150
C100249,U6715,DFW2,email,account,P3,01/05/2026 18:06,468,853,2026-01-09 14:28:32,259200,1,A109
C102465,U8821,DFW2,phone,damaged_item,P1,2026-02-07 07:00:34,93,557,2026-02-08 12:43:39,86400,1,A125
C101219,U5542,PHX1,email,wrong_item,P3,2026-01-20 22:09:39,578,1179,01/20/2026 23:04,259200,0,A101
C102525,U8774,DFW2,chat,wrong_item,P3,02/09/2026 12:20,87,503,2026-02-09 12:32:53,259200,0,A170
C103740,U17882,JFK5,phone,wrong_item,P2,02/26/2026 11:22,122,379,2026-02-26 11:38:32,172800,0,A137
C101571,U16232,SEA3,phone,damaged_item,P3,2026-01-25 19:20:53,334,824,2026-01-25 19:45:34,259200,0,A161
C102510,U8198,SEA3,phone,payment,P2,2026-02-09 16:54:12,323,715,2026-02-09 17:25:05,172800,0,A105
C101352,U11555,PHX1,email,account,P2,22-01-2026 13:52,975,1549,,172800,0,A168
C103243,U8611,SEA3,phone,refund,P2,02/19/2026 06:28,325,621,2026-02-19,172800,0,A109
C102495,U8647,JFK5,email,payment,P2,2026-02-08 09:12:58,238,1208,2026-02-08,172800,0,A173
C100552,U6998,SEA3,chat,delivery_delay,P2,09-01-2026 22:49,177,566,2026-01-09 23:04:32,172800,0,A150
C100862,U17170,PHX1,phone,refund,P3,01/14/2026 21:40,132,470,01/14/2026 21:56,259200,0,A112
C100747,U11233,PHX1,chat,payment,P3,2026-01-13 07:14:25,247,638,2026-01-13 07:37:54,259200,0,A121
C103492,U8472,SEA3,chat,payment,P3,02/23/2026 12:04,161,674,2026-02-23 12:24:42,259200,0,A132
C100386,U7450,PHX1,chat,payment,P3,01/07/2026 09:55,185,544,11-01-2026 20:20,259200,1,A141
C101780,U16405,DFW2,chat,account,P2,2026-01-28 06:09:23,355,572,,172800,0,A176
C100461,U18668,DFW2,chat,payment,P3,2026-01-08 12:08:02,256,470,2026-01-08 12:25:13,259200,0,A157
C103156,U16178,SEA3,phone,account,P1,2026-02-18,95,387,2026-02-18 20:26:35,86400,0,A179
C102524,U15475,SEA3,chat,payment,P3,2026-02-09 22:33:34,196,641,02/09/2026 22:50,259200,0,A141
C102724,U15298,DFW2,chat,damaged_item,P2,2026-02-11 11:51:12,114,642,2026-02-11 12:06:43,172800,0,A142
C103543,U9268,PHX1,chat,,P1,02/24/2026 19:37,165,346,,86400,0,A158
C103139,U11130,SEA3,email,account,P1,2026-02-18 18:08:45,781,1244,02/18/2026 18:50,86400,0,A106
C103855,U8912,SEA3,chat,payment,P2,02/28/2026 07:04,73,347,02/28/2026 07:11,172800,0,
C100091,U17494,DFW2,email,account,P2,2026-01-02 15:38:19,307,1507,01/02/2026 16:42,172800,0,A135
C100884,U11408,SEA3,email,payment,P3,2026-01-15 08:04:04,8249,19602,,259200,1,A124
C103586,U17182,DFW2,chat,refund,P1,02/24/2026 07:31,120,398,24-02-2026 07:40,86400,0,A133
C101647,U5810,DFW2,chat,delivery_delay,P3,26-01-2026 18:03,116,273,2026-01-26 18:12:38,259200,0,A110
C103883,U7170,SEA3,email,account,P2,2026-02-28,315,1216,2026-02-28 09:35:35,172800,0,A156
C101343,U13251,SEA3,phone,account,P2,2026-01-21,86,450,2026-01-24 22:17:39,172800,1,
C102956,U8680,DFW2,email,damaged_item,P2,15-02-2026 08:53,105,695,2026-02-15 09:14:45,172800,0,A103
C100503,U8569,JFK5,email,refund,P1,2026-01-08 09:34:37,456,1283,2026-01-08 10:31:36,86400,0,A119
C101993,U12327,PHX1,phone,damaged_item,P3,2026-01-31 19:02:03,261,917,2026-01-31 19:26:37,259200,0,A171
C100074,U18138,PHX1,email,delivery_delay,P2,2026-01-02 06:53:42,924,1537,2026-01-02 07:55:39,172800,0,A145
C102527,U8524,DFW2,phone,account,P2,2026-02-09 21:19:20,109,356,2026-02-09 21:26:35,172800,0,A149
C103290,U15687,SEA3,chat,damaged_item,P2,2026-02-19,283,695,2026-02-19 06:37:56,172800,0,A119
C101687,U11131,DFW2,chat,refund,P2,27-01-2026 11:57,,223,2026-01-27 12:01:40,172800,0,A142
C102568,U16462,SEA3,phone,delivery_delay,P3,2026-02-09 19:02:11,247,642,2026-02-09,259200,0,A169
C103158,U9310,PHX1,phone,refund,P1,2026-02-18 09:25:52,128,624,2026-02-18,86400,0,A114
C100310,U17700,SEA3,chat,payment,P3,2026-01-06 06:40:04,271,647,2026-01-06 07:04:48,259200,0,A155
C101688,U11632,JFK5,chat,payment,P2,01/27/2026 17:54,185,365,2026-01-27 18:10:01,172800,0,A174
C102247,U10752,JFK5,phone,wrong_item,P2,2026-02-04 18:33:32,154,803,2026-02-04 18:55:10,172800,0,A177
C100867,U10690,PHX1,email,refund,P3,01/14/2026 19:18,274,951,2026-01-14 19:59:28,259200,0,A136
C102739,U12247,JFK5,phone,payment,P2,2026-02-11 07:30:49,291,473,2026-02-11 07:52:35,172800,0,A153
C103731,U12300,DFW2,phone,,P3,2026-02-26,308,837,2026-02-26 17:21:29,259200,0,
C103093,U5182,SEA3,phone,wrong_item,P1,02/17/2026 13:55,388,973,2026-02-17 14:35:37,86400,0,A107
C103867,U5204,DFW2,chat,wrong_item,P2,2026-02-28 09:46:14,92,326,03/03/2026 20:59,172800,1,A159
C102084,U8532,DFW2,email,wrong_item,P1,02-02-2026 20:22,293,1313,02/02/2026 21:21,86400,0,A132
C102437,U10909,DFW2,phone,,P3,07-02-2026 16:53,286,564,2026-02-07 17:07:22,259200,0,
C100542,U16036,PHX1,chat,damaged_item,P2,01/09/2026 19:38,83,227,2026-01-09 19:48:20,172800,0,A163
C103922,U11246,PHX1,chat,payment,P2,2026-03-01 21:18:03,161,482,2026-03-01 21:30:41,172800,0,A109
C102180,U12350,JFK5,callback,account,P2,2026-02-03 13:12:49,283,616,2026-02-03,172800,0,A130
C103141,U17106,DFW2,chat,refund,P2,2026-02-18 20:05:59,12942,20641,2026-02-22 05:18:32,172800,1,A150
C102853,U10446,PHX1,phone,refund,P1,2026-02-12 15:13:17,462,778,2026-02-12 15:33:23,86400,0,A161
C102271,U11490,SEA3,chat,delivery_delay,P3,2026-02-04 08:43:53,194,549,2026-02-04 08:55:25,259200,0,A104
C103070,U13622,JFK5,phone,account,P2,2026-02-17 08:15:27,402,811,2026-02-17 08:47:21,172800,0,A134
C103765,U5540,DFW2,callback,account,P3,2026-02-26 20:16:39,721,1171,,259200,0,A110
C102408,U5421,DFW2,chat,refund,P1,2026-02-06 15:20:09,246,462,2026-02-06 15:40:09,86400,0,A165
C100264,U12775,PHX1,chat,wrong_item,P2,2026-01-05 17:45:12,190,568,2026-01-05 18:05:10,172800,0,A175
C102620,U8295,DFW2,email,refund,P3,2026-02-10 19:04:00,329,742,,259200,0,A158
C100144,U14189,SEA3,chat,payment,P2,2026-01-02 20:20:26,342,666,2026-01-02 20:45:57,172800,0,A141
C103083,U10735,DFW2,chat,damaged_item,P2,2026-02-17 09:38:35,105,419,2026-02-17 09:51:30,172800,0,A167
C102939,U8350,PHX1,phone,,P2,2026-02-14 20:18:18,221,822,2026-02-14 20:40:06,172800,0,A179
C101088,U7689,PHX1,chat,refund,P2,01/18/2026 07:12,175,398,2026-01-18 07:20:37,172800,0,A150
C103109,U16170,DFW2,chat,payment,P2,2026-02-17,46,286,,172800,0,A104
C101052,U10547,PHX1,chat,refund,P2,2026-01-17 17:12:47,124,405,01/17/2026 17:25,172800,0,A122
C103377,U13300,SEA3,chat,refund,P3,2026-02-20 22:28:47,135,231,2026-02-20 22:34:02,259200,0,A159
C101291,U7156,PHX1,chat,wrong_item,P2,2026-01-21 07:49:22,222,576,2026-01-21 08:00:54,172800,0,A161
C103764,U7349,DFW2,email,delivery_delay,P3,2026-02-26 11:11:02,117,681,26-02-2026 11:32,259200,0,A171
C101195,U16650,DFW2,email,refund,P3,2026-01-20 21:00:07,394,897,20-01-2026 21:41,259200,0,A105
C101533,U16469,PHX1,chat,damaged_item,P2,2026-01-24 08:02:18,225,364,2026-01-24 08:13:35,172800,0,A114
C100904,U5625,SEA3,phone,account,P2,2026-01-15 06:55:45,280,477,01/15/2026 07:14,172800,0,
C101188,U14878,PHX1,chat,damaged_item,P2,2026-01-19 17:04:31,184,365,2026-01-19 17:20:12,172800,0,A176
C101380,U13424,PHX1,chat,payment,P3,2026-01-22 13:56:19,283,483,01/22/2026 14:11,259200,0,A108
C100879,U7728,DFW2,phone,damaged_item,P2,2026-01-15 19:25:16,111,647,2026-01-15 19:45:20,172800,0,A168
C101561,U10120,SEA3,chat,account,P2,25-01-2026 15:43,222,387,2026-01-25 15:55:04,172800,0,A100
C100405,U11481,SEA3,phone,delivery_delay,P2,2026-01-07 22:41:56,131,767,2026-01-07 23:17:38,172800,0,A105
C101126,U16675,DFW2,email,damaged_item,P2,2026-01-19 16:33:43,397,805,2026-01-19 16:52:48,172800,0,A169
C100072,U14626,SEA3,email,payment,P1,2026-01-02 20:40:16,253,1109,02-01-2026 21:14,86400,0,A138
C103852,U7155,JFK5,chat,payment,P1,02/28/2026 21:24,,481,2026-03-02 11:03:59,86400,1,A176
C103350,U8600,PHX1,email,,P3,2026-02-20 09:19:44,408,1288,2026-02-20 10:14:21,259200,0,A101
C101192,U17089,PHX1,chat,,P3,2026-01-20 13:05:21,,542,2026-01-20,259200,0,A165
C103384,U11161,SEA3,phone,refund,P2,2026-02-20 19:53:16,75,424,2026-02-20 20:01:56,172800,0,A105
C102326,U15072,JFK5,email,account,P3,2026-02-05 12:33:43,422,818,02/05/2026 13:11,259200,0,A165
C103602,U8929,JFK5,phone,payment,P2,2026-02-24,169,605,2026-02-24 14:22:02,172800,0,A102
C100779,U10681,PHX1,email,refund,P2,2026-01-13 16:40:58,412,885,2026-01-16 09:00:04,172800,1,A161
C102079,U13799,JFK5,chat,payment,P3,2026-02-02 16:19:02,293,681,02-02-2026 16:32,259200,0,A175
C103624,U15944,SEA3,phone,wrong_item,P2,2026-02-25 11:23:10,224,588,2026-02-25 11:41:11,172800,0,A148
C103916,U14166,JFK5,chat,delivery_delay,P3,2026-03-01 20:57:06,,664,2026-03-01 21:09:48,259200,0,A162
C101943,U7268,PHX1,callback,payment,P2,01/30/2026 21:11,564,1048,2026-01-30 21:38:29,172800,0,A109
C102400,U9013,DFW2,chat,account,P2,2026-02-06 07:31:26,155,250,2026-02-06 07:36:21,172800,0,A173
C101839,U8572,SEA3,phone,delivery_delay,P3,2026-01-29 12:21:22,288,541,2026-01-29,259200,0,A112
C103430,U13492,JFK5,phone,delivery_delay,P3,2026-02-22 18:48:20,110,364,2026-02-22 18:53:09,259200,0,A129
C102796,U15943,SEA3,chat,account,P1,2026-02-12 13:28:58,172,397,2026-02-12 13:45:06,86400,0,A111
C103291,U12954,SEA3,chat,damaged_item,P2,19-02-2026 18:02,252,707,2026-02-19 18:16:19,172800,0,A124
C101415,U5696,PHX1,chat,account,P2,2026-01-22 08:23:25,324,524,22-01-2026 08:46,172800,0,A163
C101317,U6981,PHX1,phone,delivery_delay,P1,2026-01-21 19:29:48,,418,2026-01-21 19:38:59,86400,0,A179
C102479,U14882,PHX1,email,damaged_item,P2,08-02-2026 12:18,212,1392,08-02-2026 12:39,172800,0,A101
C103047,U11787,PHX1,callback,payment,P2,2026-02-16 15:26:47,413,952,2026-02-16 16:05:28,172800,0,A110
C103318,U13167,JFK5,chat,,P2,2026-02-20 08:05:26,203,318,2026-02-20 08:19:51,172800,0,A143
C102035,U17719,JFK5,phone,wrong_item,P2,2026-02-01 22:32:26,,710,01-02-2026 22:52,172800,0,A156
C102522,U13508,SEA3,chat,delivery_delay,P3,2026-02-09 22:06:41,68,297,2026-02-09 22:15:33,259200,0,A178
C100757,U5934,SEA3,phone,damaged_item,P2,13-01-2026 20:23,481,818,2026-01-17 10:02:02,172800,1,A131
C100588,U5732,DFW2,email,damaged_item,P3,10-01-2026 10:50,352,894,2026-01-10 11:04:15,259200,0,A153
C102789,U15480,DFW2,chat,damaged_item,P2,2026-02-12 12:48:22,370,597,02/12/2026 13:08,172800,0,A172
C103476,U8921,DFW2,chat,wrong_item,P2,2026-02-23 18:38:55,327,509,23-02-2026 18:52,172800,0,A141
C103341,U15753,DFW2,chat,payment,P3,2026-02-20 21:20:12,,562,20-02-2026 21:39,259200,0,A103
C103364,U18641,SEA3,phone,account,P1,20-02-2026 11:27,197,351,2026-02-20 11:39:27,86400,0,A137
C101153,U6102,SEA3,email,wrong_item,P3,2026-01-19 07:51:33,848,1572,19-01-2026 08:52,259200,0,A119
C101609,U9576,PHX1,phone,wrong_item,P1,2026-01-26 21:56:04,,325,2026-01-26 22:10:02,86400,0,A152
C103237,U16070,JFK5,callback,wrong_item,P3,2026-02-19 07:23:38,359,577,2026-02-19 07:38:57,259200,0,A126
C100723,U6228,DFW2,chat,account,P1,2026-01-13 14:44:08,,599,01/13/2026 15:04,86400,0,A121
C101326,U17589,PHX1,phone,delivery_delay,P2,2026-01-21 13:44:45,191,317,2026-01-21 13:54:12,172800,0,
C102096,U11690,JFK5,chat,wrong_item,P1,2026-02-02 20:50:59,281,460,2026-02-02 21:06:04,86400,0,A165
C100724,U17953,JFK5,email,wrong_item,P2,2026-01-13 20:48:32,,943,13-01-2026 21:11,172800,0,A165
C100448,U18427,DFW2,chat,wrong_item,P3,2026-01-08 19:49:24,186,327,2026-01-08 19:55:53,259200,0,A114
C101709,U13613,PHX1,email,payment,P3,27-01-2026 16:25,871,1490,2026-01-27 17:09:06,259200,0,A145
C100005,U16762,PHX1,phone,delivery_delay,P2,2026-01-01 13:43:20,114,623,2026-01-01,172800,0,A140
C103218,U15913,SEA3,chat,payment,P3,2026-02-19 10:41:47,318,506,02/19/2026 11:01,259200,0,A161
C102068,U9913,SEA3,phone,damaged_item,P1,2026-02-02 14:41:40,117,481,2026-02-02 14:56:04,86400,0,A166
C101972,U16759,DFW2,chat,delivery_delay,P2,01/30/2026 07:47,2371,14256,30-01-2026 14:51,172800,0,A126
C100248,U11204,PHX1,email,delivery_delay,P3,05-01-2026 13:44,471,1310,2026-01-05 14:14:15,259200,0,A144
C101419,U10685,PHX1,chat,wrong_item,P3,2026-01-22 17:55:03,82,260,2026-01-22 18:06:10,259200,0,A175
C101858,U15532,DFW2,chat,wrong_item,P2,2026-01-29 18:52:03,,414,2026-01-29 19:08:48,172800,0,A148
C103905,U11706,JFK5,chat,refund,P3,2026-03-01 11:53:59,258,443,2026-03-01 12:06:13,259200,0,
C101975,U11679,DFW2,chat,refund,P1,2026-01-30 15:43:53,,266,2026-01-30 15:53:58,86400,0,A154
C102692,U8562,JFK5,chat,refund,P2,2026-02-11 10:52:07,,705,2026-02-11 11:22:09,172800,0,A109
C103846,U14187,JFK5,phone,wrong_item,P2,2026-02-28 17:34:27,389,979,02/28/2026 18:01,172800,0,A152
C101093,U9071,DFW2,phone,wrong_item,P3,2026-01-18 21:46:24,,803,2026-01-18 22:09:21,259200,0,A109
C103173,U6253,SEA3,phone,wrong_item,P1,2026-02-18 21:15:27,185,814,2026-02-18 21:52:18,86400,0,A161
C101656,U6939,SEA3,chat,payment,P2,01/27/2026 17:54,,630,01/27/2026 18:07,172800,0,A131
C103776,U11394,JFK5,email,damaged_item,P2,2026-02-27 10:56:54,,664,2026-02-27 11:25:16,172800,0,A111
C100432,U11566,SEA3,email,refund,P2,2026-01-08 15:49:22,350,739,2026-01-08 16:19:30,172800,0,A175
C103834,U15472,DFW2,email,damaged_item,P3,2026-02-27 06:41:12,726,1587,2026-02-27 07:37:56,259200,0,A111
C103532,U18042,PHX1,chat,damaged_item,P3,2026-02-23 21:47:53,339,671,2026-02-23 22:18:33,259200,0,A109
C100676,U8666,PHX1,chat,wrong_item,P3,2026-01-12 14:14:46,233,560,2026-01-17,259200,1,A173
C103213,U11771,SEA3,chat,refund,P1,2026-02-18 13:49:52,98,425,,86400,0,A165
C103001,U14668,JFK5,phone,delivery_delay,P3,2026-02-16 13:42:30,257,492,2026-02-16 13:53:30,259200,0,A107
C100093,U8524,SEA3,chat,refund,P2,2026-01-02 16:22:00,118,255,01/02/2026 16:26,172800,0,A148
C102121,U15272,JFK5,chat,account,P3,2026-02-03 06:16:55,218,443,,259200,1,
C102156,U5683,DFW2,phone,wrong_item,P3,2026-02-03 14:46:31,193,597,2026-02-03 15:02:51,259200,0,A166
C100041,U13837,SEA3,chat,wrong_item,P2,2026-01-01,204,362,2026-01-03 12:43:28,172800,1,A106
C100196,U17326,DFW2,phone,wrong_item,P1,2026-01-04 11:11:40,261,760,2026-01-04 11:32:02,86400,0,A108
C101074,U7099,PHX1,chat,account,P2,18-01-2026 11:21,153,526,2026-01-18 11:35:58,172800,0,A147
C103917,U18221,DFW2,email,refund,P1,2026-03-01 17:28:03,634,1290,2026-03-01 17:45:07,86400,0,A152
C102185,U8677,SEA3,email,account,P2,2026-02-03 16:13:15,784,1346,2026-02-06 10:03:00,172800,1,A139
C102295,U9068,SEA3,chat,refund,P2,2026-02-05 16:54:55,183,609,05-02-2026 17:15,172800,0,A154
C103739,U13489,SEA3,chat,delivery_delay,P3,26-02-2026 21:01,201,424,2026-02-26 21:16:49,259200,0,
C101598,U8810,DFW2,email,payment,P3,01/26/2026 21:13,291,999,30-01-2026 17:04,259200,1,A101
C101121,U17376,DFW2,phone,damaged_item,P2,19-01-2026 06:12,,430,01/19/2026 06:26,172800,0,A120
C100345,U12807,PHX1,chat,damaged_item,P2,2026-01-06 17:33:34,237,424,2026-01-06 17:42:15,172800,0,A140
C100978,U8559,DFW2,callback,damaged_item,P3,16-01-2026 10:34,329,1093,2026-01-16 11:07:32,259200,0,A145
C103838,U12406,SEA3,email,payment,P3,02/27/2026 20:17,268,548,2026-02-27 20:29:44,259200,0,A158
C101203,U12881,PHX1,email,account,P1,2026-01-20 22:58:11,636,1190,20-01-2026 23:34,86400,0,A124
C102204,U13878,SEA3,chat,delivery_delay,P2,2026-02-03 17:51:26,137,378,2026-02-03 18:00:52,172800,0,A171
