created_date,agent_id,team,manager,handled_cases,avg_handle_seconds,sla_breach_pct
2026-02-10,A106,T1_returns,M-Anika,1,763.00,0.00
2026-02-10,A107,T2_delivery,M-Rita,1,405.00,0.00
2026-02-10,A108,T1_returns,M-Rita,2,616.50,0.00
2026-02-10,A109,T3_accounts,M-Rita,1,482.00,0.00
2026-02-10,A113,T1_returns,M-Anika,1,628.00,0.00
2026-02-10,A116,T2_delivery,M-Kim,1,463.00,0.00
2026-02-10,A117,T2_delivery,M-Kim,1,684.00,0.00
2026-02-10,A118,T1_returns,M-Javier,2,486.50,0.00
2026-02-10,A120,T2_delivery,M-Kim,1,1030.00,0.00
2026-02-10,A121,T3_accounts,M-Kim,1,1377.00,0.00
2026-02-10,A122,T3_accounts,M-Rita,1,324.00,0.00
2026-02-10,A128,T3_accounts,M-Anika,1,581.00,0.00
2026-02-10,A129,T1_returns,M-Anika,1,1559.00,0.00
2026-02-10,A130,T1_returns,M-Rita,1,824.00,0.00
2026-02-10,A131,T1_returns,M-Rita,2,955.50,0.00
2026-02-10,A132,T3_accounts,M-Anika,3,3437.67,0.00
2026-02-10,A134,T2_delivery,M-Kim,1,1057.00,0.00
2026-02-10,A137,T2_delivery,M-Kim,2,1031.00,0.00
2026-02-10,A139,T3_accounts,M-Rita,2,755.50,0.00
2026-02-10,A140,T1_returns,M-Javier,1,920.00,0.00
2026-02-10,A141,T2_delivery,M-Rita,3,750.67,0.00
2026-02-10,A142,T1_returns,M-Kim,1,222.00,0.00
2026-02-10,A143,T1_returns,M-Rita,1,226.00,0.00
2026-02-10,A144,T2_delivery,M-Rita,2,852.00,0.00
2026-02-10,A145,T2_delivery,M-Anika,2,481.00,0.00
2026-02-10,A146,T2_delivery,M-Rita,2,261.50,0.00
2026-02-10,A147,T3_accounts,M-Kim,1,413.00,0.00
2026-02-10,A148,T2_delivery,M-Kim,1,1456.00,0.00
2026-02-10,A149,T1_returns,M-Javier,1,553.00,0.00
2026-02-10,A150,T3_accounts,M-Kim,3,589.67,0.00
2026-02-10,A153,T2_delivery,M-Kim,2,445.50,0.00
2026-02-10,A154,T2_delivery,M-Kim,1,1201.00,0.00
2026-02-10,A157,T1_returns,M-Rita,2,810.00,0.00
2026-02-10,A158,T2_delivery,M-Kim,4,504.75,0.00
2026-02-10,A162,T1_returns,M-Kim,1,764.00,0.00
2026-02-10,A165,T2_delivery,M-Anika,1,484.00,0.00
2026-02-10,A166,T2_delivery,M-Kim,1,555.00,0.00
2026-02-10,A169,T3_accounts,M-Kim,1,990.00,0.00
2026-02-10,A170,T3_accounts,M-Javier,1,639.00,0.00
2026-02-10,A173,T1_returns,M-Anika,3,943.33,0.00
2026-02-10,A174,T2_delivery,M-Kim,1,957.00,0.00
2026-02-10,A175,T1_returns,M-Anika,1,711.00,0.00
2026-02-10,A177,T2_delivery,M-Javier,1,874.00,0.00
2026-02-10,A178,T1_returns,M-Kim,2,5251.00,0.00
2026-02-10,A179,T2_delivery,M-Javier,2,383.00,0.00
2026-02-10,A999,unknown,unknown,4,799.75,0.00
2026-02-11,A101,T2_delivery,M-Rita,1,250.00,0.00
2026-02-11,A102,T1_returns,M-Rita,1,896.00,0.00
2026-02-11,A104,T3_accounts,M-Javier,1,516.00,0.00
2026-02-11,A107,T2_delivery,M-Rita,3,513.33,0.00
2026-02-11,A108,T1_returns,M-Rita,1,1596.00,0.00
2026-02-11,A111,T1_returns,M-Anika,1,493.00,0.00
2026-02-11,A113,T1_returns,M-Anika,2,923.00,0.00
2026-02-11,A115,T1_returns,M-Kim,1,455.00,0.00
2026-02-11,A116,T2_delivery,M-Kim,2,720.00,0.00
2026-02-11,A117,T2_delivery,M-Kim,1,1221.00,0.00
2026-02-11,A119,T3_accounts,M-Kim,1,619.00,0.00
2026-02-11,A120,T2_delivery,M-Kim,1,764.00,0.00
2026-02-11,A121,T3_accounts,M-Kim,1,456.00,0.00
2026-02-11,A122,T3_accounts,M-Rita,2,483.00,0.00
2026-02-11,A123,T3_accounts,M-Javier,2,528.00,0.00
2026-02-11,A125,T3_accounts,M-Rita,2,532.00,0.00
2026-02-11,A126,T3_accounts,M-Rita,1,492.00,0.00
2026-02-11,A127,T1_returns,M-Anika,1,239.00,0.00
2026-02-11,A128,T3_accounts,M-Anika,1,537.00,0.00
2026-02-11,A131,T1_returns,M-Rita,2,327.50,0.00
2026-02-11,A133,T1_returns,M-Javier,1,324.00,0.00
2026-02-11,A134,T2_delivery,M-Kim,1,11914.00,0.00
2026-02-11,A137,T2_delivery,M-Kim,4,466.25,0.00
2026-02-11,A140,T1_returns,M-Javier,2,674.50,0.00
2026-02-11,A141,T2_delivery,M-Rita,2,492.50,0.00
2026-02-11,A142,T1_returns,M-Kim,1,763.00,0.00
2026-02-11,A145,T2_delivery,M-Anika,1,266.00,0.00
2026-02-11,A147,T3_accounts,M-Kim,1,641.00,0.00
2026-02-11,A151,T2_delivery,M-Anika,2,762.00,0.00
2026-02-11,A153,T2_delivery,M-Kim,1,505.00,0.00
2026-02-11,A157,T1_returns,M-Rita,1,460.00,0.00
2026-02-11,A158,T2_delivery,M-Kim,1,321.00,0.00
2026-02-11,A160,T2_delivery,M-Kim,1,710.00,0.00
2026-02-11,A163,T2_delivery,M-Anika,2,1173.50,0.00
2026-02-11,A165,T2_delivery,M-Anika,1,642.00,0.00
2026-02-11,A168,T3_accounts,M-Anika,1,713.00,0.00
2026-02-11,A169,T3_accounts,M-Kim,1,393.00,0.00
2026-02-11,A170,T3_accounts,M-Javier,1,499.00,0.00
2026-02-11,A172,T2_delivery,M-Rita,1,915.00,0.00
2026-02-11,A174,T2_delivery,M-Kim,2,413.00,0.00
2026-02-11,A175,T1_returns,M-Anika,1,851.00,0.00
2026-02-11,A177,T2_delivery,M-Javier,1,712.00,0.00
2026-02-11,A178,T1_returns,M-Kim,1,459.00,0.00
2026-02-11,A179,T2_delivery,M-Javier,1,565.00,0.00
2026-02-11,A999,unknown,unknown,3,1007.67,0.00
2026-02-12,A100,T3_accounts,M-Kim,3,670.67,0.00
2026-02-12,A101,T2_delivery,M-Rita,1,493.00,0.00
2026-02-12,A102,T1_returns,M-Rita,1,1511.00,0.00
2026-02-12,A104,T3_accounts,M-Javier,1,856.00,0.00
2026-02-12,A106,T1_returns,M-Anika,1,321.00,0.00
2026-02-12,A107,T2_delivery,M-Rita,1,506.00,0.00
2026-02-12,A110,T2_delivery,M-Anika,2,225.00,0.00
2026-02-12,A111,T1_returns,M-Anika,1,1048.00,0.00
2026-02-12,A112,T3_accounts,M-Kim,1,860.00,0.00
2026-02-12,A113,T1_returns,M-Anika,2,996.50,0.00
2026-02-12,A114,T2_delivery,M-Anika,1,1285.00,0.00
2026-02-12,A115,T1_returns,M-Kim,2,1153.00,0.00
2026-02-12,A116,T2_delivery,M-Kim,1,392.00,0.00
2026-02-12,A121,T3_accounts,M-Kim,2,493.50,0.00
2026-02-12,A123,T3_accounts,M-Javier,1,916.00,0.00
2026-02-12,A124,T1_returns,M-Javier,1,949.00,0.00
2026-02-12,A125,T3_accounts,M-Rita,1,375.00,0.00
2026-02-12,A126,T3_accounts,M-Rita,1,569.00,0.00
2026-02-12,A128,T3_accounts,M-Anika,1,363.00,0.00
2026-02-12,A129,T1_returns,M-Anika,2,929.00,0.00
2026-02-12,A130,T1_returns,M-Rita,3,646.33,0.00
2026-02-12,A132,T3_accounts,M-Anika,1,479.00,0.00
2026-02-12,A133,T1_returns,M-Javier,2,516.00,0.00
2026-02-12,A134,T2_delivery,M-Kim,1,474.00,0.00
2026-02-12,A136,T3_accounts,M-Anika,2,662.50,0.00
2026-02-12,A138,T1_returns,M-Rita,2,574.00,0.00
2026-02-12,A140,T1_returns,M-Javier,1,606.00,0.00
2026-02-12,A141,T2_delivery,M-Rita,1,480.00,0.00
2026-02-12,A142,T1_returns,M-Kim,1,265.00,0.00
2026-02-12,A143,T1_returns,M-Rita,1,480.00,0.00
2026-02-12,A144,T2_delivery,M-Rita,1,1209.00,0.00
2026-02-12,A145,T2_delivery,M-Anika,1,274.00,0.00
2026-02-12,A149,T1_returns,M-Javier,2,549.00,0.00
2026-02-12,A150,T3_accounts,M-Kim,2,577.50,0.00
2026-02-12,A151,T2_delivery,M-Anika,1,884.00,0.00
2026-02-12,A152,T2_delivery,M-Anika,1,538.00,0.00
2026-02-12,A154,T2_delivery,M-Kim,1,949.00,0.00
2026-02-12,A155,T2_delivery,M-Javier,2,788.00,0.00
2026-02-12,A156,T2_delivery,M-Javier,4,1035.00,0.00
2026-02-12,A157,T1_returns,M-Rita,2,6408.00,0.00
2026-02-12,A159,T3_accounts,M-Javier,2,487.00,0.00
2026-02-12,A160,T2_delivery,M-Kim,2,681.50,0.00
2026-02-12,A162,T1_returns,M-Kim,1,953.00,0.00
2026-02-12,A163,T2_delivery,M-Anika,1,1410.00,0.00
2026-02-12,A165,T2_delivery,M-Anika,2,483.00,0.00
2026-02-12,A167,T2_delivery,M-Javier,1,321.00,0.00
2026-02-12,A169,T3_accounts,M-Kim,2,774.50,0.00
2026-02-12,A170,T3_accounts,M-Javier,1,975.00,0.00
2026-02-12,A171,T2_delivery,M-Javier,2,591.00,0.00
2026-02-12,A172,T2_delivery,M-Rita,1,602.00,0.00
2026-02-12,A174,T2_delivery,M-Kim,1,1185.00,0.00
2026-02-12,A175,T1_returns,M-Anika,2,736.50,0.00
2026-02-12,A177,T2_delivery,M-Javier,2,577.50,0.00
2026-02-12,A178,T1_returns,M-Kim,2,1095.00,0.00
2026-02-12,A999,unknown,unknown,4,445.75,0.00
2026-02-13,A103,T2_delivery,M-Anika,1,1079.00,0.00
2026-02-13,A104,T3_accounts,M-Javier,2,792.00,0.00
2026-02-13,A107,T2_delivery,M-Rita,1,527.00,0.00
2026-02-13,A109,T3_accounts,M-Rita,1,531.00,0.00
2026-02-13,A110,T2_delivery,M-Anika,1,512.00,0.00
2026-02-13,A115,T1_returns,M-Kim,3,488.67,0.00
2026-02-13,A117,T2_delivery,M-Kim,1,850.00,0.00
2026-02-13,A122,T3_accounts,M-Rita,1,1450.00,0.00
2026-02-13,A123,T3_accounts,M-Javier,2,563.50,0.00
2026-02-13,A125,T3_accounts,M-Rita,2,647.50,0.00
2026-02-13,A126,T3_accounts,M-Rita,1,681.00,0.00
2026-02-13,A127,T1_returns,M-Anika,1,696.00,0.00
2026-02-13,A128,T3_accounts,M-Anika,2,544.00,0.00
2026-02-13,A129,T1_returns,M-Anika,1,824.00,0.00
2026-02-13,A131,T1_returns,M-Rita,1,693.00,0.00
2026-02-13,A132,T3_accounts,M-Anika,1,661.00,0.00
2026-02-13,A133,T1_returns,M-Javier,1,971.00,0.00
2026-02-13,A134,T2_delivery,M-Kim,2,827.00,0.00
2026-02-13,A135,T3_accounts,M-Kim,2,795.00,0.00
2026-02-13,A139,T3_accounts,M-Rita,2,739.50,0.00
2026-02-13,A140,T1_returns,M-Javier,1,772.00,0.00
2026-02-13,A141,T2_delivery,M-Rita,1,329.00,0.00
2026-02-13,A142,T1_returns,M-Kim,1,485.00,0.00
2026-02-13,A143,T1_returns,M-Rita,1,940.00,0.00
2026-02-13,A144,T2_delivery,M-Rita,1,715.00,0.00
2026-02-13,A145,T2_delivery,M-Anika,1,6294.00,0.00
2026-02-13,A146,T2_delivery,M-Rita,2,733.50,0.00
2026-02-13,A147,T3_accounts,M-Kim,1,438.00,0.00
2026-02-13,A148,T2_delivery,M-Kim,2,877.50,0.00
2026-02-13,A149,T1_returns,M-Javier,1,311.00,0.00
2026-02-13,A150,T3_accounts,M-Kim,2,820.50,0.00
2026-02-13,A151,T2_delivery,M-Anika,1,320.00,0.00
2026-02-13,A152,T2_delivery,M-Anika,3,490.67,0.00
2026-02-13,A154,T2_delivery,M-Kim,1,510.00,0.00
2026-02-13,A155,T2_delivery,M-Javier,1,606.00,0.00
2026-02-13,A159,T3_accounts,M-Javier,1,824.00,0.00
2026-02-13,A160,T2_delivery,M-Kim,4,774.25,0.00
2026-02-13,A161,T3_accounts,M-Kim,1,341.00,0.00
2026-02-13,A162,T1_returns,M-Kim,1,638.00,0.00
2026-02-13,A165,T2_delivery,M-Anika,1,931.00,0.00
2026-02-13,A166,T2_delivery,M-Kim,1,392.00,0.00
2026-02-13,A167,T2_delivery,M-Javier,2,712.50,0.00
2026-02-13,A168,T3_accounts,M-Anika,2,623.00,0.00
2026-02-13,A169,T3_accounts,M-Kim,3,589.00,0.00
2026-02-13,A172,T2_delivery,M-Rita,1,1548.00,0.00
2026-02-13,A173,T1_returns,M-Anika,1,886.00,0.00
2026-02-13,A176,T2_delivery,M-Anika,1,667.00,0.00
2026-02-13,A177,T2_delivery,M-Javier,3,493.00,0.00
2026-02-13,A999,unknown,unknown,3,763.33,0.00
2026-02-14,A100,T3_accounts,M-Kim,1,686.00,0.00
2026-02-14,A101,T2_delivery,M-Rita,1,871.00,0.00
2026-02-14,A105,T1_returns,M-Javier,1,1184.00,0.00
2026-02-14,A118,T1_returns,M-Javier,1,365.00,0.00
2026-02-14,A121,T3_accounts,M-Kim,1,760.00,0.00
2026-02-14,A127,T1_returns,M-Anika,1,685.00,0.00
2026-02-14,A133,T1_returns,M-Javier,1,636.00,0.00
2026-02-14,A134,T2_delivery,M-Kim,1,652.00,0.00
2026-02-14,A137,T2_delivery,M-Kim,1,330.00,0.00
2026-02-14,A138,T1_returns,M-Rita,1,514.00,0.00
2026-02-14,A142,T1_returns,M-Kim,3,843.33,0.00
2026-02-14,A143,T1_returns,M-Rita,1,456.00,0.00
2026-02-14,A146,T2_delivery,M-Rita,2,777.00,0.00
2026-02-14,A149,T1_returns,M-Javier,1,1445.00,0.00
2026-02-14,A153,T2_delivery,M-Kim,2,877.50,0.00
2026-02-14,A154,T2_delivery,M-Kim,1,678.00,0.00
2026-02-14,A155,T2_delivery,M-Javier,1,797.00,0.00
2026-02-14,A157,T1_returns,M-Rita,1,979.00,0.00
2026-02-14,A159,T3_accounts,M-Javier,1,1083.00,0.00
2026-02-14,A162,T1_returns,M-Kim,1,374.00,0.00
2026-02-14,A163,T2_delivery,M-Anika,1,1273.00,0.00
2026-02-14,A164,T1_returns,M-Anika,1,475.00,0.00
2026-02-14,A167,T2_delivery,M-Javier,2,977.50,0.00
2026-02-14,A170,T3_accounts,M-Javier,1,1081.00,0.00
2026-02-14,A174,T2_delivery,M-Kim,2,559.00,0.00
2026-02-14,A177,T2_delivery,M-Javier,1,845.00,0.00
2026-02-14,A999,unknown,unknown,1,628.00,0.00
2026-02-15,A102,T1_returns,M-Rita,1,384.00,0.00
2026-02-15,A105,T1_returns,M-Javier,1,629.00,0.00
2026-02-15,A106,T1_returns,M-Anika,1,1477.00,0.00
2026-02-15,A109,T3_accounts,M-Rita,1,863.00,0.00
2026-02-15,A111,T1_returns,M-Anika,1,716.00,0.00
2026-02-15,A117,T2_delivery,M-Kim,1,890.00,0.00
2026-02-15,A119,T3_accounts,M-Kim,2,872.00,0.00
2026-02-15,A123,T3_accounts,M-Javier,1,621.00,0.00
2026-02-15,A124,T1_returns,M-Javier,1,397.00,0.00
2026-02-15,A130,T1_returns,M-Rita,1,1351.00,0.00
2026-02-15,A131,T1_returns,M-Rita,1,581.00,0.00
2026-02-15,A132,T3_accounts,M-Anika,2,643.00,0.00
2026-02-15,A135,T3_accounts,M-Kim,1,901.00,0.00
2026-02-15,A137,T2_delivery,M-Kim,1,9810.00,0.00
2026-02-15,A140,T1_returns,M-Javier,1,1349.00,0.00
2026-02-15,A142,T1_returns,M-Kim,2,1229.00,0.00
2026-02-15,A149,T1_returns,M-Javier,1,618.00,0.00
2026-02-15,A152,T2_delivery,M-Anika,1,1100.00,0.00
2026-02-15,A161,T3_accounts,M-Kim,1,1210.00,0.00
2026-02-15,A166,T2_delivery,M-Kim,2,814.50,0.00
2026-02-15,A167,T2_delivery,M-Javier,1,1525.00,0.00
2026-02-15,A171,T2_delivery,M-Javier,1,1365.00,0.00
2026-02-15,A178,T1_returns,M-Kim,1,1196.00,0.00
2026-02-15,A999,unknown,unknown,1,760.00,0.00
2026-02-16,A101,T2_delivery,M-Rita,1,811.00,0.00
2026-02-16,A108,T1_returns,M-Rita,1,446.00,0.00
2026-02-16,A109,T3_accounts,M-Rita,2,403.50,0.00
2026-02-16,A110,T2_delivery,M-Anika,1,478.00,0.00
2026-02-16,A112,T3_accounts,M-Kim,2,629.50,0.00
2026-02-16,A113,T1_returns,M-Anika,1,346.00,0.00
2026-02-16,A114,T2_delivery,M-Anika,2,550.00,0.00
2026-02-16,A115,T1_returns,M-Kim,1,575.00,0.00
2026-02-16,A116,T2_delivery,M-Kim,2,564.00,0.00
2026-02-16,A119,T3_accounts,M-Kim,2,773.00,0.00
2026-02-16,A120,T2_delivery,M-Kim,1,740.00,0.00
2026-02-16,A122,T3_accounts,M-Rita,1,765.00,0.00
2026-02-16,A124,T1_returns,M-Javier,1,627.00,0.00
2026-02-16,A125,T3_accounts,M-Rita,1,1308.00,0.00
2026-02-16,A127,T1_returns,M-Anika,1,899.00,0.00
2026-02-16,A128,T3_accounts,M-Anika,1,824.00,0.00
2026-02-16,A129,T1_returns,M-Anika,3,970.33,0.00
2026-02-16,A131,T1_returns,M-Rita,2,589.00,0.00
2026-02-16,A132,T3_accounts,M-Anika,1,247.00,0.00
2026-02-16,A134,T2_delivery,M-Kim,2,6123.50,0.00
2026-02-16,A135,T3_accounts,M-Kim,3,770.33,0.00
2026-02-16,A136,T3_accounts,M-Anika,2,505.00,0.00
2026-02-16,A137,T2_delivery,M-Kim,1,1344.00,0.00
2026-02-16,A138,T1_returns,M-Rita,1,1550.00,0.00
2026-02-16,A141,T2_delivery,M-Rita,1,1200.00,0.00
2026-02-16,A146,T2_delivery,M-Rita,1,358.00,0.00
2026-02-16,A147,T3_accounts,M-Kim,2,629.00,0.00
2026-02-16,A152,T2_delivery,M-Anika,1,490.00,0.00
2026-02-16,A155,T2_delivery,M-Javier,1,424.00,0.00
2026-02-16,A156,T2_delivery,M-Javier,1,383.00,0.00
2026-02-16,A158,T2_delivery,M-Kim,1,1341.00,0.00
2026-02-16,A161,T3_accounts,M-Kim,2,1244.00,0.00
2026-02-16,A162,T1_returns,M-Kim,1,609.00,0.00
2026-02-16,A163,T2_delivery,M-Anika,2,1088.00,0.00
2026-02-16,A164,T1_returns,M-Anika,1,966.00,0.00
2026-02-16,A167,T2_delivery,M-Javier,2,400.00,0.00
2026-02-16,A169,T3_accounts,M-Kim,1,609.00,0.00
2026-02-16,A172,T2_delivery,M-Rita,2,829.00,0.00
2026-02-16,A173,T1_returns,M-Anika,1,533.00,0.00
2026-02-16,A175,T1_returns,M-Anika,2,755.00,0.00
2026-02-16,A177,T2_delivery,M-Javier,1,555.00,0.00
2026-02-16,A178,T1_returns,M-Kim,1,409.00,0.00
2026-02-16,A179,T2_delivery,M-Javier,1,294.00,0.00
2026-02-16,A999,unknown,unknown,3,932.33,0.00
2026-02-17,A101,T2_delivery,M-Rita,2,284.50,0.00
2026-02-17,A102,T1_returns,M-Rita,1,554.00,0.00
2026-02-17,A103,T2_delivery,M-Anika,2,883.00,0.00
2026-02-17,A105,T1_returns,M-Javier,1,475.00,0.00
2026-02-17,A106,T1_returns,M-Anika,1,458.00,0.00
2026-02-17,A107,T2_delivery,M-Rita,2,532.00,0.00
2026-02-17,A109,T3_accounts,M-Rita,1,1182.00,0.00
2026-02-17,A110,T2_delivery,M-Anika,6,804.83,0.00
2026-02-17,A111,T1_returns,M-Anika,1,549.00,0.00
2026-02-17,A112,T3_accounts,M-Kim,2,574.50,0.00
2026-02-17,A113,T1_returns,M-Anika,2,566.50,0.00
2026-02-17,A114,T2_delivery,M-Anika,1,283.00,0.00
2026-02-17,A116,T2_delivery,M-Kim,4,537.00,0.00
2026-02-17,A117,T2_delivery,M-Kim,1,901.00,0.00
2026-02-17,A118,T1_returns,M-Javier,2,496.50,0.00
2026-02-17,A122,T3_accounts,M-Rita,1,600.00,0.00
2026-02-17,A125,T3_accounts,M-Rita,2,769.00,0.00
2026-02-17,A126,T3_accounts,M-Rita,1,428.00,0.00
2026-02-17,A129,T1_returns,M-Anika,1,486.00,0.00
2026-02-17,A130,T1_returns,M-Rita,1,6196.00,0.00
2026-02-17,A131,T1_returns,M-Rita,2,547.00,0.00
2026-02-17,A132,T3_accounts,M-Anika,1,890.00,0.00
2026-02-17,A133,T1_returns,M-Javier,1,1208.00,0.00
2026-02-17,A136,T3_accounts,M-Anika,1,1054.00,0.00
2026-02-17,A139,T3_accounts,M-Rita,1,493.00,0.00
2026-02-17,A140,T1_returns,M-Javier,2,661.00,0.00
2026-02-17,A142,T1_returns,M-Kim,2,462.00,0.00
2026-02-17,A143,T1_returns,M-Rita,1,584.00,0.00
2026-02-17,A144,T2_delivery,M-Rita,1,922.00,0.00
2026-02-17,A145,T2_delivery,M-Anika,3,719.67,0.00
2026-02-17,A146,T2_delivery,M-Rita,4,624.75,0.00
2026-02-17,A154,T2_delivery,M-Kim,1,809.00,0.00
2026-02-17,A156,T2_delivery,M-Javier,1,669.00,0.00
2026-02-17,A159,T3_accounts,M-Javier,1,748.00,0.00
2026-02-17,A161,T3_accounts,M-Kim,1,912.00,0.00
2026-02-17,A163,T2_delivery,M-Anika,1,11914.00,0.00
2026-02-17,A164,T1_returns,M-Anika,1,534.00,0.00
2026-02-17,A166,T2_delivery,M-Kim,2,417.50,0.00
2026-02-17,A169,T3_accounts,M-Kim,1,822.00,0.00
2026-02-17,A172,T2_delivery,M-Rita,1,649.00,0.00
2026-02-17,A174,T2_delivery,M-Kim,2,334.00,0.00
2026-02-17,A175,T1_returns,M-Anika,1,766.00,0.00
2026-02-17,A176,T2_delivery,M-Anika,1,1521.00,0.00
2026-02-17,A178,T1_returns,M-Kim,1,377.00,0.00
2026-02-17,A179,T2_delivery,M-Javier,1,426.00,0.00
2026-02-17,A999,unknown,unknown,1,6893.00,0.00
2026-02-18,A100,T3_accounts,M-Kim,2,593.50,0.00
2026-02-18,A101,T2_delivery,M-Rita,2,490.00,0.00
2026-02-18,A102,T1_returns,M-Rita,1,292.00,0.00
2026-02-18,A104,T3_accounts,M-Javier,1,624.00,0.00
2026-02-18,A105,T1_returns,M-Javier,1,496.00,0.00
2026-02-18,A107,T2_delivery,M-Rita,1,1467.00,0.00
2026-02-18,A111,T1_returns,M-Anika,2,925.00,0.00
2026-02-18,A113,T1_returns,M-Anika,1,1125.00,0.00
2026-02-18,A114,T2_delivery,M-Anika,1,374.00,0.00
2026-02-18,A115,T1_returns,M-Kim,1,282.00,0.00
2026-02-18,A116,T2_delivery,M-Kim,1,11914.00,0.00
2026-02-18,A121,T3_accounts,M-Kim,1,597.00,0.00
2026-02-18,A123,T3_accounts,M-Javier,2,344.50,0.00
2026-02-18,A125,T3_accounts,M-Rita,3,756.00,0.00
2026-02-18,A126,T3_accounts,M-Rita,1,802.00,0.00
2026-02-18,A127,T1_returns,M-Anika,1,303.00,0.00
2026-02-18,A128,T3_accounts,M-Anika,1,445.00,0.00
2026-02-18,A129,T1_returns,M-Anika,1,635.00,0.00
2026-02-18,A130,T1_returns,M-Rita,2,441.50,0.00
2026-02-18,A131,T1_returns,M-Rita,1,888.00,0.00
2026-02-18,A132,T3_accounts,M-Anika,1,273.00,0.00
2026-02-18,A133,T1_returns,M-Javier,2,942.00,0.00
2026-02-18,A134,T2_delivery,M-Kim,1,1049.00,0.00
2026-02-18,A135,T3_accounts,M-Kim,2,1084.50,0.00
2026-02-18,A137,T2_delivery,M-Kim,1,901.00,0.00
2026-02-18,A139,T3_accounts,M-Rita,2,6431.50,0.00
2026-02-18,A140,T1_returns,M-Javier,1,752.00,0.00
2026-02-18,A141,T2_delivery,M-Rita,1,952.00,0.00
2026-02-18,A142,T1_returns,M-Kim,1,443.00,0.00
2026-02-18,A143,T1_returns,M-Rita,1,525.00,0.00
2026-02-18,A146,T2_delivery,M-Rita,1,618.00,0.00
2026-02-18,A148,T2_delivery,M-Kim,1,501.00,0.00
2026-02-18,A149,T1_returns,M-Javier,1,775.00,0.00
2026-02-18,A150,T3_accounts,M-Kim,2,1080.00,0.00
2026-02-18,A151,T2_delivery,M-Anika,1,550.00,0.00
2026-02-18,A152,T2_delivery,M-Anika,1,841.00,0.00
2026-02-18,A154,T2_delivery,M-Kim,1,1423.00,0.00
2026-02-18,A157,T1_returns,M-Rita,2,531.00,0.00
2026-02-18,A158,T2_delivery,M-Kim,1,836.00,0.00
2026-02-18,A159,T3_accounts,M-Javier,1,603.00,0.00
2026-02-18,A160,T2_delivery,M-Kim,1,1405.00,0.00
2026-02-18,A161,T3_accounts,M-Kim,1,823.00,0.00
2026-02-18,A162,T1_returns,M-Kim,1,1002.00,0.00
2026-02-18,A163,T2_delivery,M-Anika,1,705.00,0.00
2026-02-18,A166,T2_delivery,M-Kim,2,384.00,0.00
2026-02-18,A167,T2_delivery,M-Javier,1,253.00,0.00
2026-02-18,A169,T3_accounts,M-Kim,1,285.00,0.00
2026-02-18,A170,T3_accounts,M-Javier,1,965.00,0.00
2026-02-18,A171,T2_delivery,M-Javier,1,759.00,0.00
2026-02-18,A172,T2_delivery,M-Rita,1,597.00,0.00
2026-02-18,A173,T1_returns,M-Anika,1,673.00,0.00
2026-02-18,A174,T2_delivery,M-Kim,2,567.50,0.00
2026-02-18,A175,T1_returns,M-Anika,1,801.00,0.00
2026-02-18,A177,T2_delivery,M-Javier,1,580.00,0.00
2026-02-18,A999,unknown,unknown,2,575.00,0.00
2026-02-19,A101,T2_delivery,M-Rita,1,886.00,0.00
2026-02-19,A102,T1_returns,M-Rita,1,866.00,0.00
2026-02-19,A103,T2_delivery,M-Anika,1,576.00,0.00
2026-02-19,A104,T3_accounts,M-Javier,1,365.00,0.00
2026-02-19,A106,T1_returns,M-Anika,1,465.00,0.00
2026-02-19,A107,T2_delivery,M-Rita,1,611.00,0.00
2026-02-19,A109,T3_accounts,M-Rita,2,766.50,0.00
2026-02-19,A110,T2_delivery,M-Anika,2,875.00,0.00
2026-02-19,A111,T1_returns,M-Anika,1,385.00,0.00
2026-02-19,A112,T3_accounts,M-Kim,2,598.00,0.00
2026-02-19,A114,T2_delivery,M-Anika,2,319.00,0.00
2026-02-19,A115,T1_returns,M-Kim,2,1136.50,0.00
2026-02-19,A116,T2_delivery,M-Kim,1,457.00,0.00
2026-02-19,A118,T1_returns,M-Javier,1,304.00,0.00
2026-02-19,A120,T2_delivery,M-Kim,2,790.00,0.00
2026-02-19,A121,T3_accounts,M-Kim,1,698.00,0.00
2026-02-19,A123,T3_accounts,M-Javier,2,655.50,0.00
2026-02-19,A124,T1_returns,M-Javier,1,538.00,0.00
2026-02-19,A125,T3_accounts,M-Rita,1,758.00,0.00
2026-02-19,A127,T1_returns,M-Anika,1,877.00,0.00
2026-02-19,A128,T3_accounts,M-Anika,1,649.00,0.00
2026-02-19,A129,T1_returns,M-Anika,1,924.00,0.00
2026-02-19,A130,T1_returns,M-Rita,1,10599.00,0.00
2026-02-19,A133,T1_returns,M-Javier,1,536.00,0.00
2026-02-19,A134,T2_delivery,M-Kim,1,1140.00,0.00
2026-02-19,A137,T2_delivery,M-Kim,2,601.00,0.00
2026-02-19,A138,T1_returns,M-Rita,1,378.00,0.00
2026-02-19,A139,T3_accounts,M-Rita,1,1263.00,0.00
2026-02-19,A141,T2_delivery,M-Rita,1,662.00,0.00
2026-02-19,A142,T1_returns,M-Kim,2,816.50,0.00
2026-02-19,A145,T2_delivery,M-Anika,1,327.00,0.00
2026-02-19,A148,T2_delivery,M-Kim,1,817.00,0.00
2026-02-19,A149,T1_returns,M-Javier,1,1079.00,0.00
2026-02-19,A150,T3_accounts,M-Kim,1,406.00,0.00
2026-02-19,A151,T2_delivery,M-Anika,1,917.00,0.00
