case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id,created_ts,resolved_ts,resolution_seconds,invalid_duration_flag,is_open_case,handle_seconds_capped,team,manager
C102749,U6439,PHX1,phone,unknown,P2,02/12/2026 07:47,359,975,02/12/2026 08:31,172800,0,A170,2026-02-12 07:47:00,2026-02-12 08:31:00,2640,0,0,975,T3_accounts,M-Javier
C103207,U10817,SEA3,phone,refund,P3,2026-02-20 22:45:58,321,801,,259200,0,A106,2026-02-20 22:45:58,2026-03-27 18:28:02,3008524,0,1,801,T1_returns,M-Anika
C102595,U16084,DFW2,email,refund,P3,2026-02-10 19:56:59,307,826,02/10/2026 20:34,259200,0,A102,2026-02-10 19:56:59,2026-02-10 20:34:00,2221,0,0,826,T1_returns,M-Rita
C102203,U12272,SEA3,phone,payment,P2,2026-02-04 06:05:46,115,476,02/04/2026 06:20,172800,0,A165,2026-02-04 06:05:46,2026-02-04 06:20:00,854,0,0,476,T2_delivery,M-Anika
C103695,U13656,PHX1,email,payment,P1,2026-02-27 09:54:29,304,561,2026-02-27 10:07:29,86400,0,A154,2026-02-27 09:54:29,2026-02-27 10:07:29,780,0,0,561,T2_delivery,M-Kim
C100951,U10157,JFK5,phone,damaged_item,P3,16-01-2026 16:17,350,548,2026-01-16 16:30:49,259200,0,A114,2026-01-16 16:17:00,2026-01-16 16:30:49,829,0,0,548,T2_delivery,M-Anika
C101456,U13765,DFW2,phone,wrong_item,P2,01/23/2026 22:32,223,681,2026-01-23,172800,0,A150,2026-01-23 22:32:00,2026-01-23 00:00:00,,1,0,681,T3_accounts,M-Kim
C103751,U13963,SEA3,chat,delivery_delay,P3,2026-03-01 19:58:11,117,534,2026-03-01 20:08:24,259200,0,A167,2026-03-01 19:58:11,2026-03-01 20:08:24,613,0,0,534,T2_delivery,M-Javier
C101099,U14018,DFW2,email,payment,P1,2026-01-18 14:04:50,270,713,2026-01-18 14:15:33,86400,0,A137,2026-01-18 14:04:50,2026-01-18 14:15:33,643,0,0,713,T2_delivery,M-Kim
C100020,U14749,DFW2,chat,account,P2,2026-01-01 07:47:20,47,249,01/01/2026 07:53,172800,0,A108,2026-01-01 07:47:20,2026-01-01 07:53:00,340,0,0,249,T1_returns,M-Rita
C100089,U9951,DFW2,phone,account,P2,2026-01-02 21:01:39,541,963,2026-01-02 21:44:07,172800,0,A152,2026-01-02 21:01:39,2026-01-02 21:44:07,2548,0,0,963,T2_delivery,M-Anika
C102826,U11729,JFK5,email,wrong_item,P3,2026-02-13 12:22:32,580,955,2026-02-13 13:06:54,259200,0,A135,2026-02-13 12:22:32,2026-02-13 13:06:54,2662,0,0,955,T3_accounts,M-Kim
C101842,U9843,PHX1,email,refund,P2,2026-01-29 22:06:21,757,1465,2026-01-29 22:33:59,172800,0,A137,2026-01-29 22:06:21,2026-01-29 22:33:59,1658,0,0,1465,T2_delivery,M-Kim
C102280,U16344,DFW2,email,delivery_delay,P3,2026-02-05 08:26:25,540,1483,2026-02-05 08:54:48,259200,0,A117,2026-02-05 08:26:25,2026-02-05 08:54:48,1703,0,0,1483,T2_delivery,M-Kim
C101242,U17460,PHX1,chat,wrong_item,P2,2026-01-20 21:30:13,170,294,2026-01-20 21:36:49,172800,0,A108,2026-01-20 21:30:13,2026-01-20 21:36:49,396,0,0,294,T1_returns,M-Rita
C102156,U9772,SEA3,chat,wrong_item,P3,2026-02-03 06:18:58,221,659,2026-02-03 06:47:10,259200,0,A106,2026-02-03 06:18:58,2026-02-03 06:47:10,1692,0,0,659,T1_returns,M-Anika
C100843,U5627,SEA3,chat,damaged_item,P3,2026-01-14 12:25:21,127,328,2026-01-14 12:33:57,259200,0,A169,2026-01-14 12:25:21,2026-01-14 12:33:57,516,0,0,328,T3_accounts,M-Kim
C102487,U9316,DFW2,chat,unknown,P2,2026-02-09 17:06:41,81,430,2026-02-09 17:19:17,172800,0,A172,2026-02-09 17:06:41,2026-02-09 17:19:17,756,0,0,430,T2_delivery,M-Rita
C103006,U5464,DFW2,chat,wrong_item,P2,02/17/2026 06:15,221,401,17-02-2026 06:27,172800,0,A142,2026-02-17 06:15:00,2026-02-17 06:27:00,720,0,0,401,T1_returns,M-Kim
C100851,U10770,PHX1,phone,account,P3,2026-01-15 17:01:19,306,811,2026-01-15 17:25:36,259200,0,A169,2026-01-15 17:01:19,2026-01-15 17:25:36,1457,0,0,811,T3_accounts,M-Kim
C103656,U7605,JFK5,email,damaged_item,P3,2026-02-27 10:17:30,,1024,2026-02-27 11:04:35,259200,0,A157,2026-02-27 10:17:30,2026-02-27 11:04:35,2825,0,0,1024,T1_returns,M-Rita
C100334,U17291,PHX1,email,delivery_delay,P2,2026-01-06 15:56:54,630,1300,2026-01-06 16:28:05,172800,0,A120,2026-01-06 15:56:54,2026-01-06 16:28:05,1871,0,0,1300,T2_delivery,M-Kim
C102825,U14911,SEA3,email,damaged_item,P2,13-02-2026 06:52,342,648,2026-02-13 07:10:47,172800,0,A160,2026-02-13 06:52:00,2026-02-13 07:10:47,1127,0,0,648,T2_delivery,M-Kim
C103773,U10702,PHX1,email,payment,P3,03/01/2026 11:03,121,807,,259200,0,A113,2026-03-01 11:03:00,2026-03-27 18:28:02,2273102,0,1,807,T1_returns,M-Anika
C100741,U15230,DFW2,chat,refund,P3,2026-01-13 12:11:12,206,352,2026-01-13 12:22:02,259200,0,A113,2026-01-13 12:11:12,2026-01-13 12:22:02,650,0,0,352,T1_returns,M-Anika
C100275,U10682,PHX1,chat,account,P2,2026-01-05 07:11:38,220,699,05-01-2026 07:25,172800,0,A140,2026-01-05 07:11:38,2026-01-05 07:25:00,802,0,0,699,T1_returns,M-Javier
C103122,U13999,DFW2,chat,delivery_delay,P2,2026-02-19 12:43:04,44,260,2026-02-19 12:49:38,172800,0,A176,2026-02-19 12:43:04,2026-02-19 12:49:38,394,0,0,260,T2_delivery,M-Anika
C101430,U8866,DFW2,chat,wrong_item,P2,2026-01-23 08:59:53,,244,2026-01-23 09:06:39,172800,0,A134,2026-01-23 08:59:53,2026-01-23 09:06:39,406,0,0,244,T2_delivery,M-Kim
C101533,U16895,PHX1,chat,payment,P3,25-01-2026 21:38,107,227,25-01-2026 21:45,259200,0,A999,2026-01-25 21:38:00,2026-01-25 21:45:00,420,0,0,227,unknown,unknown
C100689,U8444,DFW2,phone,delivery_delay,P3,01/12/2026 11:53,407,688,2026-01-12 12:12:28,259200,0,A139,2026-01-12 11:53:00,2026-01-12 12:12:28,1168,0,0,688,T3_accounts,M-Rita
C101896,U11913,JFK5,email,payment,P3,2026-01-30 12:29:11,893,1496,,259200,0,A126,2026-01-30 12:29:11,2026-03-27 18:28:02,4859931,0,1,1496,T3_accounts,M-Rita
C100921,U10582,PHX1,chat,unknown,P3,15-01-2026 06:40,175,404,2026-01-15 06:58:00,259200,0,A123,2026-01-15 06:40:00,2026-01-15 06:58:00,1080,0,0,404,T3_accounts,M-Javier
C102152,U11771,PHX1,email,unknown,P2,02/03/2026 14:52,260,564,2026-02-03 15:08:13,172800,0,A174,2026-02-03 14:52:00,2026-02-03 15:08:13,973,0,0,564,T2_delivery,M-Kim
C100552,U12742,PHX1,phone,refund,P1,2026-01-09 15:31:35,287,457,2026-01-09 15:50:45,86400,0,A115,2026-01-09 15:31:35,2026-01-09 15:50:45,1150,0,0,457,T1_returns,M-Kim
C100104,U7955,PHX1,phone,account,P2,2026-01-02 13:51:27,521,923,2026-01-02 14:15:21,172800,0,A134,2026-01-02 13:51:27,2026-01-02 14:15:21,1434,0,0,923,T2_delivery,M-Kim
C102214,U14790,PHX1,phone,wrong_item,P3,2026-02-04 15:01:44,,957,2026-02-04 15:44:55,259200,0,A147,2026-02-04 15:01:44,2026-02-04 15:44:55,2591,0,0,957,T3_accounts,M-Kim
C102207,U10775,DFW2,chat,wrong_item,P2,2026-02-04 09:49:28,287,512,2026-02-04 10:07:24,172800,0,A150,2026-02-04 09:49:28,2026-02-04 10:07:24,1076,0,0,512,T3_accounts,M-Kim
C101781,U8345,DFW2,email,account,P2,2026-01-28 06:01:51,139,590,01/28/2026 06:14,172800,0,A169,2026-01-28 06:01:51,2026-01-28 06:14:00,729,0,0,590,T3_accounts,M-Kim
C101654,U15026,JFK5,chat,damaged_item,P3,27-01-2026 15:21,108,583,2026-01-27,259200,0,A115,2026-01-27 15:21:00,2026-01-27 00:00:00,,1,0,583,T1_returns,M-Kim
C100056,U8033,DFW2,chat,damaged_item,P2,2026-01-01 17:44:29,159,381,2026-01-01 17:59:41,172800,0,A124,2026-01-01 17:44:29,2026-01-01 17:59:41,912,0,0,381,T1_returns,M-Javier
C101830,U14169,SEA3,email,delivery_delay,P2,2026-01-29 18:16:30,206,1213,2026-01-29 19:08:55,172800,0,A113,2026-01-29 18:16:30,2026-01-29 19:08:55,3145,0,0,1213,T1_returns,M-Anika
C102620,U5571,SEA3,chat,damaged_item,P2,02/10/2026 15:38,139,484,10-02-2026 15:55,172800,0,A165,2026-02-10 15:38:00,2026-02-10 15:55:00,1020,0,0,484,T2_delivery,M-Anika
C100772,U8338,PHX1,phone,refund,P2,13-01-2026 14:16,347,560,2026-01-13 14:28:56,172800,0,A109,2026-01-13 14:16:00,2026-01-13 14:28:56,776,0,0,560,T3_accounts,M-Rita
C101400,U5275,DFW2,callback,payment,P2,22-01-2026 12:55,122,471,22-01-2026 13:07,172800,0,A999,2026-01-22 12:55:00,2026-01-22 13:07:00,720,0,0,471,unknown,unknown
C103276,U18979,PHX1,chat,payment,P2,2026-02-21 22:52:51,300,543,2026-02-21 23:02:23,172800,0,A999,2026-02-21 22:52:51,2026-02-21 23:02:23,572,0,0,543,unknown,unknown
C100044,U12657,JFK5,chat,wrong_item,P1,01/01/2026 13:31,197,562,,86400,0,A116,2026-01-01 13:31:00,2026-03-27 18:28:02,7361822,0,1,562,T2_delivery,M-Kim
C103483,U17935,PHX1,phone,payment,P2,2026-02-24 07:00:55,480,931,2026-02-24 07:21:02,172800,0,A118,2026-02-24 07:00:55,2026-02-24 07:21:02,1207,0,0,931,T1_returns,M-Javier
C103227,U10825,JFK5,phone,wrong_item,P2,2026-02-20 08:08:44,,937,2026-02-20 08:27:49,172800,0,A120,2026-02-20 08:08:44,2026-02-20 08:27:49,1145,0,0,937,T2_delivery,M-Kim
C103096,U16592,SEA3,chat,refund,P3,2026-02-18 18:17:18,116,521,2026-02-18 18:37:02,259200,0,A100,2026-02-18 18:17:18,2026-02-18 18:37:02,1184,0,0,521,T3_accounts,M-Kim
C101168,U17380,DFW2,email,payment,P3,2026-01-19 11:35:35,167,752,2026-01-19 11:58:50,259200,0,A105,2026-01-19 11:35:35,2026-01-19 11:58:50,1395,0,0,752,T1_returns,M-Javier
C100419,U11814,PHX1,phone,payment,P2,01/07/2026 08:00,140,779,2026-01-07 08:27:34,172800,0,A147,2026-01-07 08:00:00,2026-01-07 08:27:34,1654,0,0,779,T3_accounts,M-Kim
C100458,U14747,DFW2,chat,delivery_delay,P2,2026-01-08 15:21:58,137,302,2026-01-08 15:33:25,172800,0,A173,2026-01-08 15:21:58,2026-01-08 15:33:25,687,0,0,302,T1_returns,M-Anika
C100329,U14586,PHX1,callback,refund,P3,2026-01-06 20:42:37,410,963,2026-01-06 21:12:04,259200,0,A161,2026-01-06 20:42:37,2026-01-06 21:12:04,1767,0,0,963,T3_accounts,M-Kim
C100521,U12772,PHX1,phone,payment,P2,2026-01-09 22:14:29,111,498,2026-01-09 22:35:31,172800,0,A163,2026-01-09 22:14:29,2026-01-09 22:35:31,1262,0,0,498,T2_delivery,M-Anika
C101933,U11735,SEA3,phone,unknown,P2,2026-01-30 10:07:22,159,554,01/30/2026 10:28,172800,0,A119,2026-01-30 10:07:22,2026-01-30 10:28:00,1238,0,0,554,T3_accounts,M-Kim
C101184,U17160,PHX1,phone,damaged_item,P3,2026-01-20 16:37:49,,882,2026-01-20 17:05:15,259200,0,A161,2026-01-20 16:37:49,2026-01-20 17:05:15,1646,0,0,882,T3_accounts,M-Kim
C100899,U12050,JFK5,chat,wrong_item,P1,2026-01-15 15:04:51,,642,01/15/2026 15:22,86400,0,A145,2026-01-15 15:04:51,2026-01-15 15:22:00,1029,0,0,642,T2_delivery,M-Anika
C102071,U9093,DFW2,chat,payment,P2,02/02/2026 09:20,132,229,2026-02-02 09:27:01,172800,0,A999,2026-02-02 09:20:00,2026-02-02 09:27:01,421,0,0,229,unknown,unknown
C100802,U11567,DFW2,email,account,P3,2026-01-14 18:31:43,,1416,14-01-2026 19:28,259200,0,A177,2026-01-14 18:31:43,2026-01-14 19:28:00,3377,0,0,1416,T2_delivery,M-Javier
C102945,U13609,PHX1,chat,payment,P1,2026-02-16 16:53:59,236,433,2026-02-16 17:13:17,86400,0,A109,2026-02-16 16:53:59,2026-02-16 17:13:17,1158,0,0,433,T3_accounts,M-Rita
C102266,U7035,PHX1,email,unknown,P2,2026-02-05 21:57:18,681,1166,2026-02-05 22:22:11,172800,0,A114,2026-02-05 21:57:18,2026-02-05 22:22:11,1493,0,0,1166,T2_delivery,M-Anika
C101861,U10731,PHX1,phone,delivery_delay,P2,2026-01-29 20:27:15,220,707,2026-01-29 20:41:25,172800,0,A178,2026-01-29 20:27:15,2026-01-29 20:41:25,850,0,0,707,T1_returns,M-Kim
C100108,U17520,PHX1,chat,refund,P2,2026-01-02,138,223,2026-01-02 21:42:38,172800,0,A132,2026-01-02 00:00:00,2026-01-02 21:42:38,78158,0,0,223,T3_accounts,M-Anika
C101560,U12218,PHX1,chat,refund,P2,2026-01-26 09:52:42,374,600,2026-01-26 10:18:21,172800,0,A106,2026-01-26 09:52:42,2026-01-26 10:18:21,1539,0,0,600,T1_returns,M-Anika
C101902,U17155,DFW2,callback,delivery_delay,P2,2026-01-30 08:41:00,431,932,,172800,0,A134,2026-01-30 08:41:00,2026-03-27 18:28:02,4873622,0,1,932,T2_delivery,M-Kim
C103180,U18398,JFK5,phone,account,P3,2026-02-20 13:31:56,107,458,02/20/2026 13:52,259200,0,A170,2026-02-20 13:31:56,2026-02-20 13:52:00,1204,0,0,458,T3_accounts,M-Javier
C102619,U18243,PHX1,chat,payment,P3,2026-02-10 20:24:34,208,648,2026-02-10 20:50:31,259200,0,A158,2026-02-10 20:24:34,2026-02-10 20:50:31,1557,0,0,648,T2_delivery,M-Kim
C103587,U12146,JFK5,phone,account,P2,2026-02-26 13:46:32,214,908,2026-02-26 14:16:43,172800,0,A156,2026-02-26 13:46:32,2026-02-26 14:16:43,1811,0,0,908,T2_delivery,M-Javier
C103171,U18812,PHX1,phone,account,P3,2026-02-19 21:10:15,155,662,2026-02-19 21:35:36,259200,0,A141,2026-02-19 21:10:15,2026-02-19 21:35:36,1521,0,0,662,T2_delivery,M-Rita
C103584,U12780,DFW2,email,damaged_item,P1,2026-02-26 13:19:40,277,539,2026-02-26 13:42:53,86400,0,A117,2026-02-26 13:19:40,2026-02-26 13:42:53,1393,0,0,539,T2_delivery,M-Kim
C100874,U12565,JFK5,email,refund,P2,2026-01-15 11:38:20,321,556,15-01-2026 12:04,172800,0,A136,2026-01-15 11:38:20,2026-01-15 12:04:00,1540,0,0,556,T3_accounts,M-Anika
C100903,U16225,SEA3,email,unknown,P2,2026-01-15 15:36:59,265,716,2026-01-15 15:56:27,172800,0,A145,2026-01-15 15:36:59,2026-01-15 15:56:27,1168,0,0,716,T2_delivery,M-Anika
C101189,U6096,DFW2,phone,wrong_item,P2,2026-01-20 12:31:38,143,799,2026-01-20 13:08:02,172800,0,A141,2026-01-20 12:31:38,2026-01-20 13:08:02,2184,0,0,799,T2_delivery,M-Rita
C102735,U14729,DFW2,phone,account,P3,2026-02-12 20:58:58,61,382,2026-02-12 21:07:45,259200,0,A165,2026-02-12 20:58:58,2026-02-12 21:07:45,527,0,0,382,T2_delivery,M-Anika
C100733,U15502,SEA3,phone,unknown,P2,01/13/2026 06:55,236,704,2026-01-13 07:18:12,172800,0,A175,2026-01-13 06:55:00,2026-01-13 07:18:12,1392,0,0,704,T1_returns,M-Anika
C103550,U7326,SEA3,phone,damaged_item,P2,2026-02-25 15:46:34,190,319,2026-02-25 15:57:39,172800,0,A136,2026-02-25 15:46:34,2026-02-25 15:57:39,665,0,0,319,T3_accounts,M-Anika
C101112,U6555,PHX1,phone,unknown,P2,2026-01-19 18:38:33,426,904,2026-01-19 18:57:38,172800,0,A115,2026-01-19 18:38:33,2026-01-19 18:57:38,1145,0,0,904,T1_returns,M-Kim
C101556,U7228,SEA3,chat,payment,P3,2026-01-26 08:40:25,136,360,2026-01-26 08:49:10,259200,0,A135,2026-01-26 08:40:25,2026-01-26 08:49:10,525,0,0,360,T3_accounts,M-Kim
C100336,U16225,JFK5,email,refund,P2,2026-01-06 13:47:41,211,616,,172800,0,A999,2026-01-06 13:47:41,2026-03-27 18:28:02,6928821,0,1,616,unknown,unknown
C102232,U11426,JFK5,chat,wrong_item,P1,2026-02-04 19:16:56,311,489,02/04/2026 19:34,86400,0,A120,2026-02-04 19:16:56,2026-02-04 19:34:00,1024,0,0,489,T2_delivery,M-Kim
C101003,U18717,JFK5,chat,delivery_delay,P3,2026-01-16 20:40:45,,656,2026-01-16 20:53:05,259200,0,A140,2026-01-16 20:40:45,2026-01-16 20:53:05,740,0,0,656,T1_returns,M-Javier
C101819,U8825,PHX1,email,refund,P2,2026-01-29 09:42:45,124,820,01/29/2026 10:13,172800,0,A139,2026-01-29 09:42:45,2026-01-29 10:13:00,1815,0,0,820,T3_accounts,M-Rita
C103126,U15262,SEA3,phone,damaged_item,P2,19-02-2026 21:07,126,611,2026-02-19 21:26:38,172800,0,A107,2026-02-19 21:07:00,2026-02-19 21:26:38,1178,0,0,611,T2_delivery,M-Rita
C100328,U17650,SEA3,phone,payment,P2,06-01-2026 12:29,197,347,2026-01-06 12:42:01,172800,0,A157,2026-01-06 12:29:00,2026-01-06 12:42:01,781,0,0,347,T1_returns,M-Rita
C100976,U11125,DFW2,email,damaged_item,P2,2026-01-16,352,1330,2026-01-16 09:35:37,172800,0,A142,2026-01-16 00:00:00,2026-01-16 09:35:37,34537,0,0,1330,T1_returns,M-Kim
C100182,U7541,SEA3,callback,wrong_item,P3,2026-01-03 06:48:01,255,964,03-01-2026 07:09,259200,0,A135,2026-01-03 06:48:01,2026-01-03 07:09:00,1259,0,0,964,T3_accounts,M-Kim
C102114,U9390,JFK5,email,damaged_item,P3,2026-02-03 16:55:09,1273,7511,2026-02-03 21:52:44,259200,0,A157,2026-02-03 16:55:09,2026-02-03 21:52:44,17855,0,0,7511,T1_returns,M-Rita
C102824,U18708,SEA3,chat,account,P1,2026-02-13 09:43:21,261,566,2026-02-13 09:56:39,86400,0,A152,2026-02-13 09:43:21,2026-02-13 09:56:39,798,0,0,566,T2_delivery,M-Anika
C101021,U15003,DFW2,phone,account,P1,2026-01-16 17:31:42,172,540,16-01-2026 17:54,86400,0,A176,2026-01-16 17:31:42,2026-01-16 17:54:00,1338,0,0,540,T2_delivery,M-Anika
C103283,U6249,JFK5,chat,account,P2,02/21/2026 14:09,204,356,2026-02-21 14:14:37,172800,0,A108,2026-02-21 14:09:00,2026-02-21 14:14:37,337,0,0,356,T1_returns,M-Rita
C101063,U17396,JFK5,chat,account,P2,2026-01-17 22:18:41,172,567,2026-01-17 22:30:54,172800,0,A123,2026-01-17 22:18:41,2026-01-17 22:30:54,733,0,0,567,T3_accounts,M-Javier
C101037,U12971,SEA3,phone,payment,P2,01/17/2026 21:13,145,333,17-01-2026 21:18,172800,0,A999,2026-01-17 21:13:00,2026-01-17 21:18:00,300,0,0,333,unknown,unknown
C102913,U14661,PHX1,callback,account,P2,2026-02-16 21:47:15,244,478,2026-02-16 22:08:06,172800,0,A110,2026-02-16 21:47:15,2026-02-16 22:08:06,1251,0,0,478,T2_delivery,M-Anika
C103581,U8089,JFK5,chat,wrong_item,P3,02/26/2026 20:38,128,269,2026-02-26 20:44:05,259200,0,A129,2026-02-26 20:38:00,2026-02-26 20:44:05,365,0,0,269,T1_returns,M-Anika
C103067,U13044,SEA3,phone,payment,P1,2026-02-18 22:42:47,191,618,2026-02-18 22:57:21,86400,0,A146,2026-02-18 22:42:47,2026-02-18 22:57:21,874,0,0,618,T2_delivery,M-Rita
C101051,U14739,SEA3,phone,damaged_item,P2,2026-01-17 21:48:15,318,638,,172800,0,A104,2026-01-17 21:48:15,2026-03-27 18:28:02,5949587,0,1,638,T3_accounts,M-Javier
C103293,U17352,PHX1,phone,refund,P2,2026-02-22 15:35:26,132,827,2026-02-22 16:02:01,172800,0,A134,2026-02-22 15:35:26,2026-02-22 16:02:01,1595,0,0,827,T2_delivery,M-Kim
C100699,U11616,JFK5,callback,payment,P3,2026-01-13 12:45:38,124,428,2026-01-13 12:57:41,259200,0,A151,2026-01-13 12:45:38,2026-01-13 12:57:41,723,0,0,428,T2_delivery,M-Anika
C100982,U12325,SEA3,callback,account,P3,2026-01-16 21:46:25,105,649,2026-01-16 22:12:29,259200,0,A999,2026-01-16 21:46:25,2026-01-16 22:12:29,1564,0,0,649,unknown,unknown
C103312,U15232,JFK5,email,account,P2,2026-02-22 09:10:54,537,857,2026-02-22 09:31:47,172800,0,A151,2026-02-22 09:10:54,2026-02-22 09:31:47,1253,0,0,857,T2_delivery,M-Anika
C100158,U11824,JFK5,email,wrong_item,P3,2026-01-03 16:32:53,498,1492,2026-01-03 17:11:58,259200,0,A174,2026-01-03 16:32:53,2026-01-03 17:11:58,2345,0,0,1492,T2_delivery,M-Kim
C101330,U8080,SEA3,email,account,P3,01/21/2026 17:20,207,932,2026-01-21 17:47:47,259200,0,A131,2026-01-21 17:20:00,2026-01-21 17:47:47,1667,0,0,932,T1_returns,M-Rita
C103480,U9395,PHX1,phone,damaged_item,P2,2026-02-24 15:31:49,444,818,2026-02-24 15:55:10,172800,0,A158,2026-02-24 15:31:49,2026-02-24 15:55:10,1401,0,0,818,T2_delivery,M-Kim
C101250,U10922,DFW2,chat,account,P3,2026-01-20 19:42:42,187,630,01/20/2026 20:06,259200,0,A169,2026-01-20 19:42:42,2026-01-20 20:06:00,1398,0,0,630,T3_accounts,M-Kim
C100603,U8847,JFK5,phone,payment,P2,2026-01-11 18:43:13,67,374,2026-01-11 18:50:29,172800,0,A160,2026-01-11 18:43:13,2026-01-11 18:50:29,436,0,0,374,T2_delivery,M-Kim
C102728,U9112,PHX1,phone,payment,P3,12-02-2026 21:52,262,856,02/12/2026 22:24,259200,0,A104,2026-02-12 21:52:00,2026-02-12 22:24:00,1920,0,0,856,T3_accounts,M-Javier
C102756,U16448,PHX1,chat,delivery_delay,P3,2026-02-12 08:27:05,264,606,2026-02-12 08:49:52,259200,0,A140,2026-02-12 08:27:05,2026-02-12 08:49:52,1367,0,0,606,T1_returns,M-Javier
C100914,U16783,SEA3,phone,account,P2,2026-01-15 11:22:32,394,825,2026-01-15 11:45:52,172800,0,A172,2026-01-15 11:22:32,2026-01-15 11:45:52,1400,0,0,825,T2_delivery,M-Rita
C101192,U14093,JFK5,callback,payment,P2,01/20/2026 19:15,680,1069,20-01-2026 19:58,172800,0,A143,2026-01-20 19:15:00,2026-01-20 19:58:00,2580,0,0,1069,T1_returns,M-Rita
C101442,U8119,DFW2,chat,delivery_delay,P2,01/23/2026 11:58,324,582,2026-01-23 12:21:12,172800,0,A108,2026-01-23 11:58:00,2026-01-23 12:21:12,1392,0,0,582,T1_returns,M-Rita
C101525,U10546,SEA3,chat,damaged_item,P1,2026-01-24 22:20:56,116,350,2026-01-24 22:29:57,86400,0,A118,2026-01-24 22:20:56,2026-01-24 22:29:57,541,0,0,350,T1_returns,M-Javier
C101622,U9565,SEA3,email,refund,P2,2026-01-26 13:57:28,292,1183,2026-01-26 14:19:16,172800,0,A107,2026-01-26 13:57:28,2026-01-26 14:19:16,1308,0,0,1183,T2_delivery,M-Rita
C100556,U10180,DFW2,phone,delivery_delay,P2,2026-01-09 15:18:33,92,396,2026-01-09 15:29:25,172800,0,A138,2026-01-09 15:18:33,2026-01-09 15:29:25,652,0,0,396,T1_returns,M-Rita
C103274,U11347,PHX1,phone,refund,P2,2026-02-21 18:29:59,111,706,2026-02-21 18:46:48,172800,0,A105,2026-02-21 18:29:59,2026-02-21 18:46:48,1009,0,0,706,T1_returns,M-Javier
C103149,U11568,JFK5,phone,payment,P1,02/19/2026 16:44,150,330,2026-02-19 16:55:55,86400,0,A154,2026-02-19 16:44:00,2026-02-19 16:55:55,715,0,0,330,T2_delivery,M-Kim
C103247,U16194,SEA3,chat,unknown,P2,2026-02-20 11:42:36,301,538,2026-02-20 11:53:01,172800,0,A129,2026-02-20 11:42:36,2026-02-20 11:53:01,625,0,0,538,T1_returns,M-Anika
C103057,U5833,JFK5,chat,wrong_item,P1,2026-02-18 07:01:31,365,623,2026-02-18 07:13:29,86400,0,A135,2026-02-18 07:01:31,2026-02-18 07:13:29,718,0,0,623,T3_accounts,M-Kim
C103286,U18446,DFW2,phone,delivery_delay,P2,2026-02-22 16:22:16,263,599,02/22/2026 16:31,172800,0,A123,2026-02-22 16:22:16,2026-02-22 16:31:00,524,0,0,599,T3_accounts,M-Javier
C102752,U9345,SEA3,chat,account,P2,2026-02-12 07:09:15,164,363,2026-02-12 07:22:29,172800,0,A128,2026-02-12 07:09:15,2026-02-12 07:22:29,794,0,0,363,T3_accounts,M-Anika
C103445,U13209,SEA3,email,unknown,P2,2026-02-24 18:07:47,534,951,2026-02-24 18:50:52,172800,0,A114,2026-02-24 18:07:47,2026-02-24 18:50:52,2585,0,0,951,T2_delivery,M-Anika
C102237,U12644,JFK5,phone,refund,P1,2026-02-05 10:35:11,232,435,2026-02-05 10:48:36,86400,0,A999,2026-02-05 10:35:11,2026-02-05 10:48:36,805,0,0,435,unknown,unknown
C100017,U14016,DFW2,chat,refund,P2,2026-01-01 12:34:28,247,667,2026-01-01 13:02:58,172800,0,A112,2026-01-01 12:34:28,2026-01-01 13:02:58,1710,0,0,667,T3_accounts,M-Kim
C103469,U11186,PHX1,chat,wrong_item,P2,2026-02-24 21:34:58,364,660,2026-02-24 21:47:28,172800,0,A154,2026-02-24 21:34:58,2026-02-24 21:47:28,750,0,0,660,T2_delivery,M-Kim
C103498,U13558,DFW2,chat,unknown,P1,2026-02-25 06:24:06,,451,2026-02-25 06:33:31,86400,0,A111,2026-02-25 06:24:06,2026-02-25 06:33:31,565,0,0,451,T1_returns,M-Anika
C101177,U12549,JFK5,chat,delivery_delay,P3,2026-01-20 08:55:04,123,665,2026-01-20 09:18:14,259200,0,A142,2026-01-20 08:55:04,2026-01-20 09:18:14,1390,0,0,665,T1_returns,M-Kim
C100723,U11264,SEA3,phone,payment,P2,2026-01-13 16:11:40,167,369,2026-01-13 16:24:32,172800,0,A165,2026-01-13 16:11:40,2026-01-13 16:24:32,772,0,0,369,T2_delivery,M-Anika
C103570,U10594,PHX1,chat,unknown,P3,2026-02-26 12:15:52,184,582,,259200,0,A127,2026-02-26 12:15:52,2026-03-27 18:28:02,2527930,0,1,582,T1_returns,M-Anika
C100130,U5269,SEA3,chat,refund,P2,01/02/2026 15:15,151,252,2026-01-02 15:24:11,172800,0,A165,2026-01-02 15:15:00,2026-01-02 15:24:11,551,0,0,252,T2_delivery,M-Anika
C102299,U18043,PHX1,chat,wrong_item,P3,02/06/2026 07:05,59,233,2026-02-06 07:13:37,259200,0,A157,2026-02-06 07:05:00,2026-02-06 07:13:37,517,0,0,233,T1_returns,M-Rita
C102590,U7520,PHX1,email,payment,P3,2026-02-10,507,1377,10-02-2026 09:21,259200,0,A121,2026-02-10 00:00:00,2026-02-10 09:21:00,33660,0,0,1377,T3_accounts,M-Kim
